Payment Execution Date,Payment Modification Date and Time,Payment Creation Date and Time,Payment Authorisation Date and Time,Payment File Format/Channel,Ordering Bank (Swift Code or Local Bank Code),Ordering Account Number,Client Entity Name,Beneficiary Account Number,Beneficiary Name,Beneficiary Address,Beneficiary Bank (Swift Code or Local Bank Code),Beneficiary Country,Instruction/Payment Type,Payment Amount,Payment Currency,Remittance Advice,Connexis User ID (Maker),Connexis User ID (Authoriser),User Country Geo-Location,User last successful login date/time
1975-01-17 06:14:42,2019-12-24 10:16:12,1985-10-14 06:46:21,1994-01-16 04:57:03,json,GB76GEHA55560736141379,374159922221900,Jeffery Underwood,4459934834890798,Jacob Mccoy,"941 Benson Plains
Stewartborough, MO 24769",GB12KTCH84140651771045,Greece,,9478.97288062801,"('THB', 'Thai baht')",,sara79,eholmes,Germany,1985-01-16 18:28:25
1981-05-16 18:24:59,2002-02-09 13:12:13,1982-12-27 08:38:30,1987-05-02 06:35:34,bmp,GB24ZNHW04660284180870,4131598364064,Dr. Robin Bender,676364450095,Jeffrey Gardner,"6218 Palmer Parks Apt. 327
Christopherchester, DE 24716",GB78XRRA02796646445587,Liechtenstein,,517.5907475533187,"('HUF', 'Hungarian forint')",,millermichael,william91,Guinea-Bissau,1997-08-09 03:03:42
1991-05-11 22:00:30,2015-10-22 20:30:38,2017-03-07 08:40:32,1982-01-10 08:17:55,numbers,GB32OSKH68223440744755,213140573575484,Jeremy Schmidt,4140945876421402943,Justin Todd,"79333 Scott Flat
Lake Kevin, CO 65256",GB45UJIX59051999375592,Finland,,3575.6705325360813,"('UGX', 'Ugandan shilling')",,williamhale,levanessa,Burkina Faso,2020-03-10 18:44:14
2011-03-16 22:55:52,1999-03-12 16:19:22,2017-06-26 19:32:30,1973-02-19 13:38:09,webm,GB50XGKD36163543558509,6011096704108515,Michael Valenzuela,4820648115712,Denise Garcia,"54031 Kelly Camp Apt. 683
Lake Mary, TN 23125",GB54LDMK80508515438241,Mozambique,,3697.289726592726,"('MUR', 'Mauritian rupee')",,laustin,kevin72,Ecuador,1988-05-04 23:13:52
2012-06-18 17:02:27,2018-12-14 15:37:21,2006-02-19 00:11:01,1978-08-10 09:40:50,json,GB70KJZU01104590301273,38179320764895,Chelsea Morse,3547778521042221,Mark Freeman,"44163 Malone Light Apt. 588
Valerieport, WI 04440",GB05DSIY74283403304710,Mozambique,,866.4484457440349,"('KGS', 'Kyrgyzstani som')",,anthony70,clarkbarbara,Cameroon,2001-07-05 22:53:13
2003-08-16 13:17:12,1982-09-08 02:37:41,1999-11-17 02:19:25,1987-01-09 07:28:03,xls,GB27TIQA22208621051682,3511837486812382,Bruce Cooley,343986842744696,Timothy Watson,"84557 Mccall Fort Suite 172
Carrollport, NM 45094",GB02GKJU75328216391326,Angola,,7069.452013108089,"('SEK', 'Swedish krona')",,adecker,devinwilson,Macao,1989-06-24 08:02:35
2013-04-06 07:37:31,2010-07-22 03:43:13,1981-02-18 05:02:22,1971-03-26 04:22:49,jpg,GB58WJDS48651735888708,346703086709898,Thomas Benton,676381264040,Pamela Barton,"98377 Elizabeth Oval Apt. 424
North Kennethton, CT 45690",GB54TSXF52853532989947,Comoros,,1694.96880072207,"('SHP', 'Saint Helena pound')",,kellyandrew,asimon,Cambodia,2014-02-24 09:29:22
2004-11-04 15:54:24,1970-02-12 09:26:01,2009-02-11 17:47:12,2004-07-13 10:03:00,csv,GB15DYPT23100810858875,4610571127390817,Seth Hansen,6011898350344934,Keith Best,"049 Francis Crossroad
Lake Tina, SD 25178",GB94LSIK37412991739202,Saint Lucia,,11985.261309437885,"('TRY', 'Turkish lira')",,bjohnson,pattonelizabeth,Lesotho,1978-10-01 13:09:28
1986-12-13 08:09:20,1984-07-31 16:30:27,1970-02-09 03:18:08,1992-11-02 14:41:04,tiff,GB98KIDZ69805000402591,180070158484548,Troy Alexander,4236043891156877,Edwin Martinez,"8537 Sherry Ferry Apt. 196
Cruzview, WI 86212",GB77NYCO63411808962659,Jamaica,,1106.3068817129192,"('MWK', 'Malawian kwacha')",,msantos,wbarrett,Germany,1989-04-07 00:23:47
1974-11-30 02:02:40,2003-08-05 05:25:25,1999-06-01 19:07:47,1990-05-23 07:56:43,numbers,GB64EQUF11305162284019,6011020645714744,Karina Wilson,180080490824178,Michael Bishop,"USS Castro
FPO AA 02009",GB96XAPK36568192775080,Lao People's Democratic Republic,,1375.9933170446657,"('IRR', 'Iranian rial')",,melaniebrowning,lindsay50,Ethiopia,2010-04-14 09:35:43
1977-03-06 21:38:24,1990-09-16 04:30:10,1981-09-04 22:36:22,1976-01-15 19:31:21,ods,GB77MOFW99866103903182,371698371759657,Jacqueline Hall,30346493674585,Steven Cain,"4385 Berger Port
Lozanoside, AR 55042",GB23DTMC44436749249879,Samoa,,11449.635995980483,"('SRD', 'Surinamese dollar')",,samanthacosta,lmason,New Zealand,2007-07-09 03:31:13
1982-09-29 16:48:26,1979-11-13 06:57:54,2002-01-15 03:00:11,2002-02-27 15:38:53,jpeg,GB81ZWIV85714170760942,4963329446343,Kyle Diaz,346871223568350,Joseph Anderson,"1528 Jones Bypass Suite 571
Woodardfurt, PA 16600",GB82YHQC32003301616477,Holy See (Vatican City State),,6242.909909540741,"('MZN', 'Mozambican metical')",,danielle74,xwolfe,Lebanon,2004-05-25 09:47:17
1982-09-10 17:48:37,2014-03-27 11:25:56,1995-01-14 02:20:11,1990-10-16 10:52:05,mp4,GB25RFZB32009528921851,4489560023299436,Kevin Dean,4853605175068812,Wayne Bond,"6403 Brown Springs
Brownside, KY 78019",GB43MALZ75963540755103,Gabon,,8370.267811177531,"('VEF', 'Venezuelan bolívar')",,robertfrederick,stevensonolivia,Rwanda,1993-09-19 21:42:13
1972-11-08 11:00:05,2014-06-01 08:41:54,1981-01-06 17:47:34,1994-03-19 20:18:13,wav,GB06QFIE69315741579430,2597699285459792,Alyssa Garcia,2246663996877119,Michael Ford,"49047 West Mills Suite 520
Mirandaport, NC 52798",GB82EZEC14012940288662,Djibouti,,245.81546161887073,"('SVC', 'Salvadoran colón')",,tbass,taramyers,Ukraine,1983-12-10 08:59:34
2012-08-01 01:13:20,1997-12-05 06:39:35,1984-05-18 06:54:13,2020-07-09 03:46:08,css,GB31ZEQD24502927259797,6559979856552770,Stephanie Johnson,6011965338333022,Matthew Bradley,"Unit 4823 Box 9124
DPO AE 84816",GB14PCEB69494759433878,Mozambique,,5761.4020716485,"('SGD', 'Singapore dollar')",,elizabethperez,bryanwilliams,Niger,2004-03-22 08:28:10
2012-07-13 01:00:36,1987-07-02 12:12:57,1994-06-02 09:45:55,1985-10-20 10:04:02,mp3,GB45RRXZ87589745540388,3555980853526347,Beverly Aguilar,4161856026020531485,Chad Franklin,"24492 Harris Track Apt. 275
Lindsaymouth, ME 06977",GB70JSBK78418251564425,Belize,,4622.768525566742,"('JOD', 'Jordanian dinar')",,ortizjoshua,zmason,Algeria,2016-05-16 14:14:25
2002-06-12 14:24:53,2003-08-10 00:52:07,1975-07-27 22:35:33,2010-09-17 10:23:15,js,GB87IZLZ10802788501430,342134345816387,Melissa Smith,4104483867570389,Gary Cook,"1192 Johnny Light
South Brian, MI 90247",GB37PFON23774718913156,Mongolia,,1264.3026860834989,"('BSD', 'Bahamian dollar')",,lbest,bryan08,Zimbabwe,1970-09-27 06:17:34
1971-06-17 10:50:58,1979-03-22 09:04:15,1985-08-29 20:22:21,2019-03-19 01:48:34,csv,GB50NQTC98943284280980,30307989352334,Francis Suarez MD,4021928275031168,Cynthia Taylor,"0051 Thomas Loaf
Rileyburgh, RI 57656",GB25PZDX58497410372597,Sweden,,4969.743996926488,"('ALL', 'Albanian lek')",,thomas95,amandachristian,Spain,2004-05-05 01:45:58
2009-09-09 06:05:29,1984-06-05 00:36:59,1993-04-04 22:25:17,2005-06-02 13:29:25,numbers,GB66FHBT22133444168274,30248160333349,Miranda Rich,060473769911,Patricia Morgan,"669 Kelly Green
Lake Kari, FL 72742",GB80GYKJ55374749152888,Kenya,,3002.783329592072,"('GMD', 'Gambian dalasi')",,geraldallison,fmartin,Belgium,1979-09-01 09:36:03
2003-12-03 11:02:21,1985-11-04 14:12:51,1998-11-21 23:07:38,1978-05-29 05:08:15,flac,GB53AUEI89806994815537,4729319921108632863,Sara Robinson,30275149872543,Nicole Clayton,"03862 Brittany Course
Lake Ryan, ID 39931",GB58XDXV87775565411864,Greece,,6985.081800975506,"('AFN', 'Afghan afghani')",,fmoore,kellywatkins,Taiwan,1981-05-14 14:58:27
2019-01-31 02:01:42,1993-03-16 17:44:21,2002-08-04 04:10:56,1982-05-17 07:33:15,mp4,GB79YTKT55252164544415,4768440837932818256,Gabriel Blackburn,36035603236443,Jennifer Williams,"96884 Anna Oval
Aprilchester, MO 55468",GB72BOER99314979364660,Czech Republic,,1020.6331129778946,"('AUD', 'Australian dollar')",,eileenwhite,jwebb,French Southern Territories,1988-01-20 17:00:38
2004-01-11 05:34:47,1977-01-06 18:30:01,1971-12-04 00:23:09,1970-07-01 19:20:54,flac,GB52FLTS40984546690038,213190531088971,Hailey Torres,2275926366897882,James Aguilar,"59832 Brown Port
South Judy, KS 07553",GB25QUHY21823664502949,Nepal,,934.6732351489304,"('EGP', 'Egyptian pound')",,grace23,matthewsilva,Guatemala,1987-06-08 13:38:52
1977-12-05 22:48:23,1972-07-22 07:00:05,1998-09-06 22:52:52,1992-03-03 08:03:06,html,GB69HPMP25667221858924,4369910923460,Jared Evans,30049616604493,Kari Murray,"06632 Marvin Ramp Apt. 691
West Jeffreyland, TX 93430",GB35GNYW71777253470073,Australia,,10780.645113559454,"('RON', 'Romanian leu')",,zlewis,pmarquez,Solomon Islands,1992-08-22 06:43:27
1983-02-19 05:53:11,1996-09-10 21:27:37,1993-01-31 22:12:30,2001-04-28 18:58:44,png,GB95YNOS78070140401354,4295571183608252,Russell Sanchez,2251602792838901,John Foster,"63155 Jensen Green
Suzannemouth, VT 72699",GB73YRYI24929058739307,Paraguay,,95.0235685419391,"('UZS', 'Uzbekistani soʻm')",,jessica50,riveradavid,Romania,1997-03-27 08:42:21
1997-06-28 19:25:31,1984-05-14 08:27:46,2004-10-13 01:18:01,2016-02-27 04:01:10,txt,GB27ZALR50052558573786,4479938467448,Jason Daniels,4684842000975,Thomas Green,"USS Combs
FPO AA 59790",GB08BLFI78026677190423,Croatia,,2906.88744519918,"('GMD', 'Gambian dalasi')",,claudia36,rachelthompson,Spain,1981-11-28 00:09:22
1977-12-05 20:28:37,1975-08-03 18:26:24,1987-04-06 11:31:48,2003-05-14 22:59:14,mp4,GB21FRVH48271179663162,213177670917847,Tyler Lopez,213176553012858,Melissa Schultz,"19740 Julie Falls Apt. 992
New Michelle, DE 37622",GB31WANU80230986921202,Portugal,,5996.129788247268,"('TTD', 'Trinidad and Tobago dollar')",,websteremily,jacoblopez,Nauru,1987-09-20 12:59:02
1998-11-05 16:35:27,1974-10-24 01:20:17,2001-11-01 10:03:26,1985-05-08 01:27:31,wav,GB66QQLB88473227588392,573684504224,Kari Martin,4888139337023860,Wesley Andrews,"3873 Bailey Bridge Apt. 615
West Levi, WA 47286",GB74VBLS16444454517322,Lesotho,,1610.7115195733707,"('WST', 'Samoan tālā')",,william05,murraykatelyn,Guadeloupe,2008-08-08 11:46:52
1984-11-26 17:47:10,2011-09-29 01:12:33,1983-07-18 04:02:22,2006-12-17 18:59:38,csv,GB88UMFC90589887769730,38288751077519,Lauren Crawford,4214232000474,Ryan Brown,"421 Ryan Fork Apt. 558
Williamsberg, NH 89967",GB35ACAN96120516733143,Bosnia and Herzegovina,,11828.636060282235,"('UAH', 'Ukrainian hryvnia')",,cherylrivera,djackson,Belgium,2019-10-08 09:49:15
1980-02-21 22:01:10,1991-07-11 19:19:37,1972-10-04 12:10:22,2008-11-28 23:53:09,css,GB10QSTK38021963959113,340562324864758,Monique Simon,4791218882138639702,Donald Stewart,"72691 Donald Port
New Jeffrey, NE 51577",GB48ZROR43793029834009,Andorra,,15612.382692617815,"('BDT', 'Bangladeshi taka')",,ghernandez,jessica84,Gambia,1998-04-27 15:34:22
2013-05-24 02:49:45,2002-11-20 06:59:20,1973-01-12 02:48:15,1995-05-10 01:09:19,js,GB14NPEY05475336945786,30492949174760,Pamela Kelly,3574450758706672,Andrew Berg,"34849 Carlos Island Suite 144
South Danielborough, NM 45713",GB84JWTZ58692583127138,Honduras,,291.3628447077629,"('KGS', 'Kyrgyzstani som')",,beckyedwards,richard60,Switzerland,1995-12-23 13:10:42
1987-03-13 20:48:12,2017-05-29 21:56:49,1975-06-17 04:13:28,1971-10-02 08:57:40,key,GB22OKPI44014790323742,4239270508609,Cynthia Sanchez,4676525568653266,Alejandro Smith,"29769 Goodwin Mission
Walkerland, ME 45887",GB39ODOW75626098616331,Kiribati,,625.0752301137151,"('HKD', 'Hong Kong dollar')",,brian90,kara31,Netherlands,1985-11-20 07:40:39
2003-12-26 14:06:32,1988-05-19 12:28:46,1970-05-15 21:47:17,2005-10-19 21:43:44,webm,GB65AIMG05565365639057,377454176169344,Kaitlyn Jordan,180039264316183,Andrew Forbes,"667 Sonya Passage
Ashleyberg, NV 26834",GB24DLXI20711499030699,Bhutan,,4630.837070639565,"('NIS', 'Israeli new shekel')",,douglas87,ygraham,Timor-Leste,2007-07-03 01:01:51
1993-05-21 01:14:09,2005-08-28 16:42:26,1989-10-18 11:00:55,2004-01-14 03:07:02,xls,GB33SAAS17503494851146,4543328479731204505,Troy Reyes,6586056232185166,Anthony Gaines,"977 Cynthia Squares Apt. 266
Ashleychester, CT 71054",GB30UHDN67619589172783,Uganda,,10763.734483147375,"('SRD', 'Surinamese dollar')",,lisawilson,robertsonariel,Ethiopia,1983-04-25 09:08:51
1989-02-13 13:32:03,2012-12-12 13:52:30,1982-01-19 18:02:06,1990-06-02 22:08:51,docx,GB69TRZL38895820236636,4778079375918815944,Christopher Keller,3568971093582476,Lisa French,"2810 Hopkins Alley Suite 676
Emilyburgh, NH 17591",GB65NCID08795823949968,Kenya,,4000.707521913722,"('CHF', 'Swiss franc')",,npeters,juarezdanielle,Kenya,1970-09-05 18:27:55
1985-05-09 23:34:47,2001-03-13 19:11:56,2004-02-15 03:44:17,1992-06-03 00:23:29,json,GB22ADUG36480356978438,4668963816384,Patrick Hart,4332913422986021,Jenna Erickson,"3029 Elizabeth Light
Loriville, IL 63661",GB52FFYF21153250225202,Nauru,,948.9014799710062,"('NPR', 'Nepalese rupee')",,curtissmith,keithhayes,Yemen,1970-06-30 17:34:37
1978-11-02 20:10:45,2009-07-03 04:08:27,2018-01-24 05:24:05,1982-05-15 10:19:15,txt,GB74BWRI37789495871008,3547415571409469,Daniel Thompson,30423590049316,Christine Mcdonald,"PSC 7563, Box 7061
APO AP 57257",GB15OBLN09224305009250,Uruguay,,3559.278702218442,"('HNL', 'Honduran lempira')",,nguyenerin,vrichardson,Palau,1973-01-16 17:55:36
1975-01-01 03:37:17,2016-10-13 10:15:08,1977-09-24 03:02:40,2020-01-30 02:52:47,gif,GB79CNHV95276203896525,4182065336440,Billy Taylor,3593501144130550,Taylor Franklin,"40001 Foster Spur
South Joshua, ME 51083",GB84CAEX74077782050029,Australia,,624.9657594562692,"('XPF', 'CFP franc')",,mgibbs,angelicaryan,Congo,1996-05-30 15:27:22
2016-04-24 15:05:08,1985-03-26 11:01:31,2018-12-17 17:03:40,2007-05-09 21:20:53,odt,GB69RFKR29376526175353,587019254537,Ashley Morris,6011566161651926,Jessica Moss,"05293 Weaver Corner
West Monicaborough, OK 73209",GB31VOTI76668051100914,Syrian Arab Republic,,4970.799067720138,"('INR', 'Indian rupee')",,joneserin,osbornsean,Turkmenistan,1998-09-03 07:58:38
1974-11-14 00:36:36,1983-09-01 06:21:30,1973-10-27 10:56:42,1995-09-10 20:43:20,bmp,GB59KHTO21044581354256,2267246625115558,Darryl Haley,676387784876,Renee Haley,"082 Grant Dale
Floresland, NY 05230",GB16FPBF29370366860429,Saint Helena,,1701.1251285759406,"('CHF', 'Swiss franc')",,jcastro,dhernandez,Vanuatu,1970-10-21 11:43:26
1973-08-29 17:30:13,1991-02-07 21:15:38,2019-03-27 14:54:23,2015-03-16 16:30:50,numbers,GB45UODS62243558233705,3565248601362573,Heidi Livingston,3579222542110205,James Higgins,"26400 Jensen Squares Suite 953
West Christophertown, FL 18465",GB73KKXE59463791365377,United Kingdom,,11631.764036628056,"('PKR', 'Pakistani rupee')",,stephanie49,masseyjennifer,Tonga,1982-05-11 05:29:57
2006-11-07 17:59:54,1975-07-17 13:51:51,2005-02-22 22:48:27,1992-12-20 18:27:56,webm,GB94LDMC11590791440855,4778632871852382,Ethan Torres,6511913270886917,Sandra Barnes,"45138 Joshua Place
North Monique, VA 19935",GB43LNFA14584607854039,Belize,,3804.2082138664,"('HNL', 'Honduran lempira')",,morganlove,trujillopatricia,United States of America,1979-11-01 14:01:48
2006-06-18 03:54:59,2002-04-21 02:39:56,2014-01-29 05:38:15,1980-08-12 13:33:20,pptx,GB30GSGL25534118290169,4288570659067596,Michael Huang,4495056250515,Rebecca Bennett,"36208 Bryant Neck Apt. 280
West Ronald, NY 08889",GB46GLPC35615282148105,Ecuador,,17293.94753898651,"('ILS', 'Israeli new shekel')",,michael08,stephanie80,Bolivia,1985-03-18 18:46:06
1993-08-01 18:18:50,2012-04-22 02:03:13,2013-06-11 01:28:13,1971-10-03 01:39:18,key,GB98CBFB54723592284733,3527558754312267,Brian Campbell,36205710429674,Paige Hinton,"65798 Ryan Extensions
North Patrickbury, WV 47286",GB74JZZI67010622768416,Turkey,,3351.016396663749,"('ISK', 'Icelandic króna')",,gwilson,lopezlori,Tonga,1973-10-21 23:31:00
1996-04-27 21:52:19,1975-10-23 06:50:08,2009-05-06 21:38:15,1982-06-10 23:55:32,mov,GB45QQTA34541313911343,2524788843077747,Chelsea Taylor,676385065682,Jeff Reyes,"379 Eugene Ferry Suite 623
South William, MA 10156",GB30ARNV20128208929819,Chad,,912.1591254240137,"('LAK', 'Lao kip')",,richard90,lwhite,French Guiana,2008-11-27 15:51:04
1988-09-11 19:43:29,2016-12-11 19:41:00,2019-09-30 12:53:37,1972-11-12 05:00:14,gif,GB72TDAZ92049075919583,5284517661022870,Lawrence Mccormick,3574157663418299,Mark Orozco,"3617 Caitlyn Fall Suite 026
Hernandezfort, OK 50682",GB10IXSA85151205691949,Reunion,,2607.835392695926,"('UYU', 'Uruguayan peso')",,tmcmahon,marykim,Equatorial Guinea,1971-10-21 21:49:19
1970-12-24 02:56:18,1995-02-07 02:46:52,1984-07-27 13:58:49,2014-01-08 22:41:56,tiff,GB87UAWE87658621682007,4917427129896,Sean Thompson,4442523467967,Robyn Wright,"987 Brian Branch Apt. 073
Lake Davidfurt, MS 38447",GB68YZLW78942246807549,Mali,,8694.901319005221,"('STD', 'São Tomé and Príncipe dobra')",,williamscatherine,masonturner,Antarctica (the territory South of 60 deg S),1974-02-12 06:20:40
2016-11-30 07:18:42,2000-12-02 22:14:29,2011-06-09 01:47:23,1975-12-13 15:46:46,webm,GB08XHKS33097487433956,4005808509194448,Sarah Russo,4200990251445716,Jenna Morales,"295 Holly Parkways Suite 360
Dillonview, AL 30353",GB77UVEY01639350707187,Palau,,6385.5318650276895,"('SCR', 'Seychellois rupee')",,tammynewton,tara88,Honduras,1996-11-26 15:06:53
2014-06-01 17:43:11,2006-02-17 07:28:05,1977-08-30 19:37:10,1971-02-16 15:42:16,png,GB68DSDS74170178064055,4636661828925880024,Leslie Walls,3558308142678363,Brooke Smith,"6517 Burns Centers Apt. 426
West Nicholas, MI 30295",GB21JSVK11280143966808,Togo,,4968.942049283123,"('TJS', 'Tajikistani somoni')",,savannahfowler,kingrebecca,Pakistan,1988-01-25 21:40:25
1998-12-09 04:51:34,2011-07-26 01:21:56,1971-07-02 15:43:28,2002-12-01 20:22:30,webm,GB07HNHU66206542303202,4228593580267070834,Nicole Johnson,2260957306964901,Rachael Miller,"082 Ryan View Suite 949
East Susan, CO 77992",GB12UVWT70883115586869,Bosnia and Herzegovina,,1617.634373653691,"('THB', 'Thai baht')",,yyork,gregoryjohnson,Timor-Leste,2012-05-02 05:17:05
1985-01-25 10:14:57,1985-08-13 18:52:27,2000-07-18 07:01:34,1999-01-18 17:33:53,tiff,GB93KVGZ80020503677737,675921655287,Carol Davis,3565232655131738,Christine Phillips,"0310 Shannon Turnpike
South Timothyton, DC 98991",GB89OTFI75459233437599,Armenia,,15481.656445649294,"('PYG', 'Paraguayan guarani')",,hendersonelizabeth,kristen98,Gambia,1971-06-05 04:12:55
1974-01-24 12:00:46,1988-05-05 17:30:19,2005-01-10 05:25:31,2017-08-15 19:28:50,mp4,GB24JXYL93635830127512,371027766359644,Lynn Goodman,2265203986434948,Alexander Lewis,"40015 Page Light
Shawmouth, NE 75364",GB83GKEB92337954963452,South Georgia and the South Sandwich Islands,,9324.408735814968,"('AMD', 'Armenian dram')",,nielsenaaron,yshepherd,Switzerland,1997-07-14 17:14:22
1993-12-06 19:39:34,1974-10-06 09:52:41,1972-02-03 21:09:02,1972-05-08 02:03:03,webm,GB81GODT23487520731263,3502350576195461,Monica Blair,376965298332545,Jillian Sawyer,"3345 Day Crossing Apt. 231
North Melodychester, KY 16853",GB68APHX77172285473171,Australia,,338.4284099800689,"('BZD', 'Belize dollar')",,ramirezelizabeth,martinjeremy,Tokelau,2012-05-09 18:33:33
1994-11-23 21:52:43,1994-11-08 08:22:28,1975-09-21 21:02:25,1970-07-21 01:51:53,mp3,GB08GLHH00096396916409,4341385726110801635,Robert Cherry,6011719018803675,Edward Fletcher,"1203 King Brook
New Joseph, KY 36268",GB43VEMZ61505221007569,Chad,,103.53786320866426,"('VEF', 'Venezuelan bolívar')",,sandravalentine,kennedychristian,Qatar,2014-01-01 03:07:17
1991-04-23 23:38:09,2001-09-02 21:38:46,2016-08-13 15:05:27,2000-03-23 07:15:09,json,GB73QLCV82076655085081,4070170103597215,Jennifer Smith,3577403908224291,Cory Vasquez,"396 Judith Lake Apt. 140
Shepherdville, MI 91684",GB90BABG15996888347977,Vietnam,,10815.496821348474,"('MZN', 'Mozambican metical')",,randallmichael,ivalentine,Tonga,1973-11-17 20:18:44
2008-05-01 16:51:24,2003-05-28 10:04:36,2005-11-17 15:44:27,2005-12-19 23:22:23,wav,GB66QRVG24573714020878,501896288179,Richard Holt MD,4766536530715964491,Mrs. Rebecca Williams,"56560 Russo Knoll
Hubbardstad, UT 35444",GB51KLJX48405557928837,Ethiopia,,1048.414598940164,"('AFN', 'Afghan afghani')",,cindy98,garciamary,South Africa,1975-04-01 16:48:49
1987-05-21 09:30:08,1990-01-03 19:19:38,1973-08-21 13:25:42,2019-02-25 09:52:37,numbers,GB71THNA55271660021779,3541283504341944,Yolanda Patterson,213141777898144,William Baxter,"892 Jillian Underpass Suite 410
Espinozaville, SD 84450",GB77JSYE55076991011334,Myanmar,,7679.74145560704,"('TJS', 'Tajikistani somoni')",,aarongamble,markcarter,Cambodia,2005-01-06 22:02:39
1999-07-15 15:38:55,1983-08-21 19:39:00,1972-02-26 12:25:46,2019-09-25 08:33:36,png,GB06FRJC12082508921901,4397799111823217,Nicholas Pollard,3526052511313215,Holly Patrick,"15313 Lewis Mountains
Hickschester, NY 55390",GB17MDIE54441180182169,Poland,,1643.9448431752626,"('SEK', 'Swedish krona')",,vwood,vaughanjeanette,Niger,2013-04-27 08:17:45
1995-10-10 01:47:22,1997-10-27 17:55:54,2004-12-26 08:02:58,1975-06-21 23:27:58,css,GB55WHXR97451072618616,4052093258623150,Karla Fowler,4081133823907815394,Jennifer Blair,"677 Kathryn Haven Suite 765
East Jasonberg, ME 05098",GB73NXLQ41522251015094,Turkey,,4823.188368381782,"('BZD', 'Belize dollar')",,phill,campbelldiana,Saint Kitts and Nevis,1997-05-30 18:44:46
2001-11-29 14:18:56,1976-11-14 12:33:37,1991-12-13 16:25:44,1991-12-11 21:29:26,png,GB36NQRU46476799937106,4485954650553688943,Adam Kelly,3589296869076460,Juan Melendez,"3295 Antonio Lodge
Lake Mitchell, CA 33552",GB90EWCV50801410129444,Barbados,,8324.30318017174,"('ARS', 'Argentine peso')",,lsimpson,stephendouglas,Ukraine,2009-05-16 20:18:25
1999-09-07 13:34:30,2002-03-06 11:49:05,2018-12-19 08:41:47,2005-05-01 03:31:33,webm,GB53WTFT51467791298879,4154629458036516,Rebekah Gill,30395024465377,Taylor Thompson,"4728 Woods Locks
Angelaland, UT 21907",GB98GFXH41318975531752,Niger,,1354.028117715935,"('NAD', 'Namibian dollar')",,wellskristine,chelseabowen,Belarus,1977-06-04 13:47:59
2005-08-11 11:41:04,1996-05-06 21:16:22,2008-08-11 02:44:59,2003-10-01 11:32:52,wav,GB34TIMA81929905933225,6573792811715883,Scott Roberts,348290636332403,Andrea Walton,"1115 Young Pine
Nguyenville, HI 34969",GB96FPZT34506001027831,French Guiana,,2475.289536579913,"('TTD', 'Trinidad and Tobago dollar')",,jane67,lbrown,Bermuda,2004-10-31 00:28:38
1977-01-13 11:49:05,2019-09-28 07:53:00,2000-09-08 06:00:25,2005-06-19 20:30:04,json,GB21YSUB93994142248427,30541678620763,Catherine Lewis,6596799909230983,Lauren White,"USCGC Bowen
FPO AA 20344",GB24PHUS06461993468696,British Indian Ocean Territory (Chagos Archipelago),,2867.798718061742,"('ALL', 'Albanian lek')",,pjones,sarasmith,Norfolk Island,1980-07-09 07:26:24
2011-09-06 12:42:16,1971-11-19 13:45:23,1982-06-02 21:55:51,2018-01-12 12:30:59,avi,GB69FQEN98578239743043,3558879441224596,Robert Fox,4670508749925882,Adam Myers,"8966 Harrell Mills Suite 771
New Michaelland, CO 38333",GB93TJEE42222806164358,Austria,,9321.281386933097,"('XCD', 'Eastern Caribbean dollar')",,vrowe,samuelcobb,Jamaica,1989-02-02 13:34:20
2009-10-12 06:14:17,2010-03-01 12:24:09,2002-08-07 00:06:42,1989-02-26 16:31:06,html,GB57RYQO61617837182634,4172873506974590120,James House,180041849569518,Matthew Miller,"48755 Evans Stream Apt. 700
North Michael, ID 39559",GB76OVOR60166555660865,Ecuador,,8519.730236638592,"('NGN', 'Nigerian naira')",,whammond,oroberts,Brunei Darussalam,1982-06-12 09:22:30
2005-03-10 22:55:36,2005-09-13 21:50:33,1973-02-09 06:51:39,1973-12-05 08:18:09,json,GB92UZPJ67655557582490,3564297162912186,Walter Chapman,378251536442166,Rachel Johnson,"858 Katelyn Squares Apt. 498
Jeffreychester, WI 46556",GB19JSBJ57202410781733,Austria,,9104.983884620091,"('HRK', 'Croatian kuna')",,hgilbert,austin90,Bahamas,1990-08-17 11:22:48
2009-12-04 23:33:00,2001-11-08 16:15:07,1993-08-08 04:42:45,2002-03-10 17:41:28,avi,GB76DIXA00616550764299,4218284376322629960,Stephen Cook,4319516348836,Kelly Frank,"175 Ryan Court
North Kimberlybury, MN 70704",GB58JNAV99917020245393,Netherlands Antilles,,4379.232321627892,"('LAK', 'Lao kip')",,clementsjohn,scollins,Mexico,1996-08-15 10:02:32
1979-07-30 19:51:08,1998-02-07 20:13:22,1974-02-20 02:55:35,1997-02-05 11:29:53,mp4,GB92RNKZ50577896685161,6011488657789336,Todd Clay,2542659532586116,Brian Wright,"317 Christina Spring Apt. 211
South Thomas, NE 38212",GB78FMQJ20278057265855,Mozambique,,12405.821339759023,"('EUR', 'Euro')",,debra39,fgomez,Spain,1991-05-28 02:03:49
